fname,fx,run,budget_factor,budget,algname,fid,iid,dim
Data/OPYTIMIZER\CS_F21_I1_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,2,500,5000,CS,21,1,10
Data/OPYTIMIZER\CS_F21_I1_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,2,1000,10000,CS,21,1,10
Data/OPYTIMIZER\CS_F21_I1_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,2,5000,50000,CS,21,1,10
Data/OPYTIMIZER\CS_F21_I1_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,2,10000,100000,CS,21,1,10
Data/OPYTIMIZER\CS_F21_I1_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,3,10,100,CS,21,1,10
Data/OPYTIMIZER\CS_F21_I1_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,3,50,500,CS,21,1,10
Data/OPYTIMIZER\CS_F21_I1_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,3,100,1000,CS,21,1,10
Data/OPYTIMIZER\CS_F21_I1_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,3,500,5000,CS,21,1,10
Data/OPYTIMIZER\CS_F21_I1_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,3,1000,10000,CS,21,1,10
Data/OPYTIMIZER\CS_F21_I1_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,3,5000,50000,CS,21,1,10
Data/OPYTIMIZER\CS_F21_I1_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,3,10000,100000,CS,21,1,10
Data/OPYTIMIZER\CS_F21_I1_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,4,10,100,CS,21,1,10
Data/OPYTIMIZER\CS_F21_I1_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,4,50,500,CS,21,1,10
Data/OPYTIMIZER\CS_F21_I1_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,4,100,1000,CS,21,1,10
Data/OPYTIMIZER\CS_F21_I1_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,4,500,5000,CS,21,1,10
Data/OPYTIMIZER\CS_F21_I1_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,4,1000,10000,CS,21,1,10
Data/OPYTIMIZER\CS_F21_I1_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,4,5000,50000,CS,21,1,10
Data/OPYTIMIZER\CS_F21_I1_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,4,10000,100000,CS,21,1,10
Data/OPYTIMIZER\CS_F21_I1_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,5,10,100,CS,21,1,10
Data/OPYTIMIZER\CS_F21_I1_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,5,50,500,CS,21,1,10
Data/OPYTIMIZER\CS_F21_I1_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,5,100,1000,CS,21,1,10
Data/OPYTIMIZER\CS_F21_I1_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,5,500,5000,CS,21,1,10
Data/OPYTIMIZER\CS_F21_I1_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,5,1000,10000,CS,21,1,10
Data/OPYTIMIZER\CS_F21_I1_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,5,5000,50000,CS,21,1,10
Data/OPYTIMIZER\CS_F21_I1_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,5,10000,100000,CS,21,1,10
Data/OPYTIMIZER\CS_F21_I2_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,52.5728969749,1,10,100,CS,21,2,10
Data/OPYTIMIZER\CS_F21_I2_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,39.8408062913,1,50,500,CS,21,2,10
Data/OPYTIMIZER\CS_F21_I2_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,24.1975629688,1,100,1000,CS,21,2,10
Data/OPYTIMIZER\CS_F21_I2_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,6.0449976165,1,500,5000,CS,21,2,10
Data/OPYTIMIZER\CS_F21_I2_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,4.8307979543,1,1000,10000,CS,21,2,10
Data/OPYTIMIZER\CS_F21_I2_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.3470525992,1,5000,50000,CS,21,2,10
Data/OPYTIMIZER\CS_F21_I2_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,1,10000,100000,CS,21,2,10
Data/OPYTIMIZER\CS_F21_I2_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,2,10,100,CS,21,2,10
Data/OPYTIMIZER\CS_F21_I2_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,2,50,500,CS,21,2,10
Data/OPYTIMIZER\CS_F21_I2_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,2,100,1000,CS,21,2,10
Data/OPYTIMIZER\CS_F21_I2_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,2,500,5000,CS,21,2,10
Data/OPYTIMIZER\CS_F21_I2_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,2,1000,10000,CS,21,2,10
Data/OPYTIMIZER\CS_F21_I2_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,2,5000,50000,CS,21,2,10
Data/OPYTIMIZER\CS_F21_I2_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,2,10000,100000,CS,21,2,10
Data/OPYTIMIZER\CS_F21_I2_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,3,10,100,CS,21,2,10
Data/OPYTIMIZER\CS_F21_I2_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,3,50,500,CS,21,2,10
Data/OPYTIMIZER\CS_F21_I2_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,3,100,1000,CS,21,2,10
Data/OPYTIMIZER\CS_F21_I2_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,3,500,5000,CS,21,2,10
Data/OPYTIMIZER\CS_F21_I2_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,3,1000,10000,CS,21,2,10
Data/OPYTIMIZER\CS_F21_I2_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,3,5000,50000,CS,21,2,10
Data/OPYTIMIZER\CS_F21_I2_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,3,10000,100000,CS,21,2,10
Data/OPYTIMIZER\CS_F21_I2_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,4,10,100,CS,21,2,10
Data/OPYTIMIZER\CS_F21_I2_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,4,50,500,CS,21,2,10
Data/OPYTIMIZER\CS_F21_I2_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,4,100,1000,CS,21,2,10
Data/OPYTIMIZER\CS_F21_I2_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,4,500,5000,CS,21,2,10
Data/OPYTIMIZER\CS_F21_I2_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,4,1000,10000,CS,21,2,10
Data/OPYTIMIZER\CS_F21_I2_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,4,5000,50000,CS,21,2,10
Data/OPYTIMIZER\CS_F21_I2_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,4,10000,100000,CS,21,2,10
Data/OPYTIMIZER\CS_F21_I2_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,5,10,100,CS,21,2,10
Data/OPYTIMIZER\CS_F21_I2_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,5,50,500,CS,21,2,10
Data/OPYTIMIZER\CS_F21_I2_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,5,100,1000,CS,21,2,10
Data/OPYTIMIZER\CS_F21_I2_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,5,500,5000,CS,21,2,10
Data/OPYTIMIZER\CS_F21_I2_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,5,1000,10000,CS,21,2,10
Data/OPYTIMIZER\CS_F21_I2_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,5,5000,50000,CS,21,2,10
Data/OPYTIMIZER\CS_F21_I2_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,5,10000,100000,CS,21,2,10
Data/OPYTIMIZER\CS_F21_I3_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,68.4506518495,1,10,100,CS,21,3,10
Data/OPYTIMIZER\CS_F21_I3_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,57.3440825416,1,50,500,CS,21,3,10
Data/OPYTIMIZER\CS_F21_I3_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,16.0278704243,1,100,1000,CS,21,3,10
Data/OPYTIMIZER\CS_F21_I3_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,2.4954784977,1,500,5000,CS,21,3,10
Data/OPYTIMIZER\CS_F21_I3_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,2.0270568075,1,1000,10000,CS,21,3,10
Data/OPYTIMIZER\CS_F21_I3_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,1.7498875045,1,5000,50000,CS,21,3,10
Data/OPYTIMIZER\CS_F21_I3_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,1,10000,100000,CS,21,3,10
Data/OPYTIMIZER\CS_F21_I3_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,2,10,100,CS,21,3,10
Data/OPYTIMIZER\CS_F21_I3_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,2,50,500,CS,21,3,10
Data/OPYTIMIZER\CS_F21_I3_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,2,100,1000,CS,21,3,10
Data/OPYTIMIZER\CS_F21_I3_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,2,500,5000,CS,21,3,10
Data/OPYTIMIZER\CS_F21_I3_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,2,1000,10000,CS,21,3,10
Data/OPYTIMIZER\CS_F21_I3_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,2,5000,50000,CS,21,3,10
Data/OPYTIMIZER\CS_F21_I3_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,2,10000,100000,CS,21,3,10
Data/OPYTIMIZER\CS_F21_I3_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,3,10,100,CS,21,3,10
Data/OPYTIMIZER\CS_F21_I3_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,3,50,500,CS,21,3,10
Data/OPYTIMIZER\CS_F21_I3_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,3,100,1000,CS,21,3,10
Data/OPYTIMIZER\CS_F21_I3_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,3,500,5000,CS,21,3,10
Data/OPYTIMIZER\CS_F21_I3_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,3,1000,10000,CS,21,3,10
Data/OPYTIMIZER\CS_F21_I3_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,3,5000,50000,CS,21,3,10
Data/OPYTIMIZER\CS_F21_I3_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,3,10000,100000,CS,21,3,10
Data/OPYTIMIZER\CS_F21_I3_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,4,10,100,CS,21,3,10
Data/OPYTIMIZER\CS_F21_I3_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,4,50,500,CS,21,3,10
Data/OPYTIMIZER\CS_F21_I3_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,4,100,1000,CS,21,3,10
Data/OPYTIMIZER\CS_F21_I3_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,4,500,5000,CS,21,3,10
Data/OPYTIMIZER\CS_F21_I3_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,4,1000,10000,CS,21,3,10
Data/OPYTIMIZER\CS_F21_I3_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,4,5000,50000,CS,21,3,10
Data/OPYTIMIZER\CS_F21_I3_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,4,10000,100000,CS,21,3,10
Data/OPYTIMIZER\CS_F21_I3_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,5,10,100,CS,21,3,10
Data/OPYTIMIZER\CS_F21_I3_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,5,50,500,CS,21,3,10
Data/OPYTIMIZER\CS_F21_I3_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,5,100,1000,CS,21,3,10
Data/OPYTIMIZER\CS_F21_I3_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,5,500,5000,CS,21,3,10
Data/OPYTIMIZER\CS_F21_I3_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,5,1000,10000,CS,21,3,10
Data/OPYTIMIZER\CS_F21_I3_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,5,5000,50000,CS,21,3,10
Data/OPYTIMIZER\CS_F21_I3_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,5,10000,100000,CS,21,3,10
Data/OPYTIMIZER\CS_F21_I4_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,64.013275109,1,10,100,CS,21,4,10
Data/OPYTIMIZER\CS_F21_I4_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,36.3276146944,1,50,500,CS,21,4,10
Data/OPYTIMIZER\CS_F21_I4_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,29.7191796583,1,100,1000,CS,21,4,10
Data/OPYTIMIZER\CS_F21_I4_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,10.3066680981,1,500,5000,CS,21,4,10
Data/OPYTIMIZER\CS_F21_I4_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,2.3837083917,1,1000,10000,CS,21,4,10
Data/OPYTIMIZER\CS_F21_I4_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,1,5000,50000,CS,21,4,10
Data/OPYTIMIZER\CS_F21_I4_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,1,10000,100000,CS,21,4,10
Data/OPYTIMIZER\CS_F21_I4_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,2,10,100,CS,21,4,10
Data/OPYTIMIZER\CS_F21_I4_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,2,50,500,CS,21,4,10
Data/OPYTIMIZER\CS_F21_I4_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,2,100,1000,CS,21,4,10
Data/OPYTIMIZER\CS_F21_I4_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,2,500,5000,CS,21,4,10
Data/OPYTIMIZER\CS_F21_I4_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,2,1000,10000,CS,21,4,10
Data/OPYTIMIZER\CS_F21_I4_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,2,5000,50000,CS,21,4,10
Data/OPYTIMIZER\CS_F21_I4_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,2,10000,100000,CS,21,4,10
Data/OPYTIMIZER\CS_F21_I4_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,3,10,100,CS,21,4,10
Data/OPYTIMIZER\CS_F21_I4_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,3,50,500,CS,21,4,10
Data/OPYTIMIZER\CS_F21_I4_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,3,100,1000,CS,21,4,10
Data/OPYTIMIZER\CS_F21_I4_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,3,500,5000,CS,21,4,10
Data/OPYTIMIZER\CS_F21_I4_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,3,1000,10000,CS,21,4,10
Data/OPYTIMIZER\CS_F21_I4_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,3,5000,50000,CS,21,4,10
Data/OPYTIMIZER\CS_F21_I4_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,3,10000,100000,CS,21,4,10
Data/OPYTIMIZER\CS_F21_I4_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,4,10,100,CS,21,4,10
Data/OPYTIMIZER\CS_F21_I4_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,4,50,500,CS,21,4,10
Data/OPYTIMIZER\CS_F21_I4_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,4,100,1000,CS,21,4,10
Data/OPYTIMIZER\CS_F21_I4_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,4,500,5000,CS,21,4,10
Data/OPYTIMIZER\CS_F21_I4_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,4,1000,10000,CS,21,4,10
Data/OPYTIMIZER\CS_F21_I4_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,4,5000,50000,CS,21,4,10
Data/OPYTIMIZER\CS_F21_I4_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,4,10000,100000,CS,21,4,10
Data/OPYTIMIZER\CS_F21_I4_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,5,10,100,CS,21,4,10
Data/OPYTIMIZER\CS_F21_I4_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,5,50,500,CS,21,4,10
Data/OPYTIMIZER\CS_F21_I4_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,5,100,1000,CS,21,4,10
Data/OPYTIMIZER\CS_F21_I4_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,5,500,5000,CS,21,4,10
Data/OPYTIMIZER\CS_F21_I4_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,5,1000,10000,CS,21,4,10
Data/OPYTIMIZER\CS_F21_I4_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,5,5000,50000,CS,21,4,10
Data/OPYTIMIZER\CS_F21_I4_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,5,10000,100000,CS,21,4,10
Data/OPYTIMIZER\CS_F21_I5_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,61.0104123833,1,10,100,CS,21,5,10
Data/OPYTIMIZER\CS_F21_I5_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,48.5826939586,1,50,500,CS,21,5,10
Data/OPYTIMIZER\CS_F21_I5_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,39.1586016713,1,100,1000,CS,21,5,10
Data/OPYTIMIZER\CS_F21_I5_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,5.9924665824,1,500,5000,CS,21,5,10
Data/OPYTIMIZER\CS_F21_I5_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,2.0083457637,1,1000,10000,CS,21,5,10
Data/OPYTIMIZER\CS_F21_I5_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,1.19e-08,1,5000,50000,CS,21,5,10
Data/OPYTIMIZER\CS_F21_I5_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,1,10000,100000,CS,21,5,10
Data/OPYTIMIZER\CS_F21_I5_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,2,10,100,CS,21,5,10
Data/OPYTIMIZER\CS_F21_I5_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,2,50,500,CS,21,5,10
Data/OPYTIMIZER\CS_F21_I5_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,2,100,1000,CS,21,5,10
Data/OPYTIMIZER\CS_F21_I5_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,2,500,5000,CS,21,5,10
Data/OPYTIMIZER\CS_F21_I5_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,2,1000,10000,CS,21,5,10
Data/OPYTIMIZER\CS_F21_I5_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,2,5000,50000,CS,21,5,10
Data/OPYTIMIZER\CS_F21_I5_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,2,10000,100000,CS,21,5,10
Data/OPYTIMIZER\CS_F21_I5_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,3,10,100,CS,21,5,10
Data/OPYTIMIZER\CS_F21_I5_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,3,50,500,CS,21,5,10
Data/OPYTIMIZER\CS_F21_I5_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,3,100,1000,CS,21,5,10
Data/OPYTIMIZER\CS_F21_I5_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,3,500,5000,CS,21,5,10
Data/OPYTIMIZER\CS_F21_I5_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,3,1000,10000,CS,21,5,10
Data/OPYTIMIZER\CS_F21_I5_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,3,5000,50000,CS,21,5,10
Data/OPYTIMIZER\CS_F21_I5_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,3,10000,100000,CS,21,5,10
Data/OPYTIMIZER\CS_F21_I5_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,4,10,100,CS,21,5,10
Data/OPYTIMIZER\CS_F21_I5_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,4,50,500,CS,21,5,10
Data/OPYTIMIZER\CS_F21_I5_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,4,100,1000,CS,21,5,10
Data/OPYTIMIZER\CS_F21_I5_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,4,500,5000,CS,21,5,10
Data/OPYTIMIZER\CS_F21_I5_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,4,1000,10000,CS,21,5,10
Data/OPYTIMIZER\CS_F21_I5_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,4,5000,50000,CS,21,5,10
Data/OPYTIMIZER\CS_F21_I5_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,4,10000,100000,CS,21,5,10
Data/OPYTIMIZER\CS_F21_I5_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,5,10,100,CS,21,5,10
Data/OPYTIMIZER\CS_F21_I5_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,5,50,500,CS,21,5,10
Data/OPYTIMIZER\CS_F21_I5_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,5,100,1000,CS,21,5,10
Data/OPYTIMIZER\CS_F21_I5_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,5,500,5000,CS,21,5,10
Data/OPYTIMIZER\CS_F21_I5_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,5,1000,10000,CS,21,5,10
Data/OPYTIMIZER\CS_F21_I5_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,5,5000,50000,CS,21,5,10
Data/OPYTIMIZER\CS_F21_I5_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,5,10000,100000,CS,21,5,10
Data/OPYTIMIZER\CS_F21_I6_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,57.4355347675,1,10,100,CS,21,6,10
Data/OPYTIMIZER\CS_F21_I6_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,23.7272373671,1,50,500,CS,21,6,10
Data/OPYTIMIZER\CS_F21_I6_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,23.1418462399,1,100,1000,CS,21,6,10
Data/OPYTIMIZER\CS_F21_I6_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,9.501193161,1,500,5000,CS,21,6,10
Data/OPYTIMIZER\CS_F21_I6_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,1.4295160828,1,1000,10000,CS,21,6,10
Data/OPYTIMIZER\CS_F21_I6_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,4.939e-07,1,5000,50000,CS,21,6,10
Data/OPYTIMIZER\CS_F21_I6_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,1,10000,100000,CS,21,6,10
Data/OPYTIMIZER\CS_F21_I6_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,2,10,100,CS,21,6,10
Data/OPYTIMIZER\CS_F21_I6_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,2,50,500,CS,21,6,10
Data/OPYTIMIZER\CS_F21_I6_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,2,100,1000,CS,21,6,10
Data/OPYTIMIZER\CS_F21_I6_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,2,500,5000,CS,21,6,10
Data/OPYTIMIZER\CS_F21_I6_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,2,1000,10000,CS,21,6,10
Data/OPYTIMIZER\CS_F21_I6_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,2,5000,50000,CS,21,6,10
Data/OPYTIMIZER\CS_F21_I6_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,2,10000,100000,CS,21,6,10
Data/OPYTIMIZER\CS_F21_I6_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,3,10,100,CS,21,6,10
Data/OPYTIMIZER\CS_F21_I6_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,3,50,500,CS,21,6,10
Data/OPYTIMIZER\CS_F21_I6_10D\data_f21_Gallagher101\IOHprofiler_f21_DIM10.dat,0.0,3,100,1000,CS,21,6,10
